Keyword;Nama Bisnis;Kategori;Rating;Jumlah Ulasan;Nomor Telepon;Punya Website?;Link Website;Alamat;Link Google Maps
toko baju;Mode Fashion;Toko Pakaian;3,9;13;;Tidak;;Jl. Merbau Baru No.2, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111;https://www.google.com/maps/place/Mode+Fashion/data=!4m7!3m6!1s0x303131da19c4847b:0xea4610aa06395d61!8m2!3d3.5915559!4d98.6661597!16s%2Fg%2F1hm5tkj69!19sChIJe4TEGdoxMTARYV05BqoQRuo?authuser=0&hl=id&rclk=1
barbershop;Pangkas Anda;Tempat Cukur Rambut;3,9;41;0812-6060-4998;Tidak;;Jl. Darussalam No.1, Sei Sikambing D, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153;https://www.google.com/maps/place/Pangkas+Anda/data=!4m7!3m6!1s0x30312fd339bd1e17:0x55923ea930e43534!8m2!3d3.5899042!4d98.6533818!16s%2Fg%2F11c6v42_98!19sChIJFx69OdMvMTARNDXkMKk-klU?authuser=0&hl=id&rclk=1
minimarket;Alfamart Pertahanan Medan;Minimarket;3,9;16;1 500 959;Tidak;;Jl. Pertahanan No.Kel, Timbang Deli, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20148;https://www.google.com/maps/place/Alfamart+Pertahanan+Medan/data=!4m7!3m6!1s0x30313a7108297261:0xe308be1e1816cdc3!8m2!3d3.5321687!4d98.71864!16s%2Fg%2F11hbgj13bx!19sChIJYXIpCHE6MTARw80WGB6-COM?authuser=0&hl=id&rclk=1
toko oleh-oleh;Zulaikha Lapis Legit;Toko Kue;3,9;166;(061) 4158856;Tidak;;Jl. Mojopahit No.70 a-c, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152;https://www.google.com/maps/place/Zulaikha+Lapis+Legit/data=!4m7!3m6!1s0x303131d38d31c0fd:0x8a0f9eb510e18f8c!8m2!3d3.5851525!4d98.6660051!16s%2Fg%2F1pzphwq1y!19sChIJ_cAxjdMxMTARjI_hELWeD4o?authuser=0&hl=id&rclk=1
hotel;Antares Hotel;;3,9;1030;(061) 7324000;Tidak;;Jl. Sisingamangaraja No.84, Mesjid, Kec. Medan Kota, Kota Medan, Sumatera Utara 20152;https://www.google.com/maps/place/Antares+Hotel/data=!4m10!3m9!1s0x3031305d4c1cd30d:0x95a2183aee735caa!5m2!4m1!1i2!8m2!3d3.5739806!4d98.6882629!16s%2Fg%2F1th3qy_v!19sChIJDdMcTF0wMTARqlxz7joYopU?authuser=0&hl=id&rclk=1
cafe;The Summerbean Coffee & Dining;Kafe;3,8;84;;Tidak;;Jl. Gatot Subroto No.288, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113;https://www.google.com/maps/place/The+Summerbean+Coffee+%26+Dining/data=!4m7!3m6!1s0x30312e28a9c4365d:0x941bf1eaf4bb9ea0!8m2!3d3.5907446!4d98.6545987!16s%2Fg%2F11f2wcvqw9!19sChIJXTbEqSguMTARoJ679OrxG5Q?authuser=0&hl=id&rclk=1
apotek;Kalimas Apotik Medan;Apotek;3,8;71;(061) 8219425;Tidak;;Jl. Setia Budi No.133, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154;https://www.google.com/maps/place/Kalimas+Apotik+Medan/data=!4m7!3m6!1s0x30312fc08b19761d:0x4dad5025776cfd3b!8m2!3d3.5727411!4d98.6428509!16s%2Fg%2F1hc1q7253!19sChIJHXYZi8AvMTARO_1sdyVQrU0?authuser=0&hl=id&rclk=1
bengkel motor;Cemerlang Motor;Bengkel Sepeda Motor;3,8;231;(061) 8200843;Tidak;;Jl. Setia No.40, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122;https://www.google.com/maps/place/Cemerlang+Motor/data=!4m7!3m6!1s0x30312fcb63970267:0x2de2655ac818511a!8m2!3d3.5790388!4d98.643322!16s%2Fg%2F11cnmnfvb_!19sChIJZwKXY8svMTARGlEYyFpl4i0?authuser=0&hl=id&rclk=1
minimarket;Mini Market Bright Polonia SPBU Imam Bonjol;Minimarket;3,8;13;;Tidak;;HM9H+R45, Jl. Mustang, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20159;https://www.google.com/maps/place/Mini+Market+Bright+Polonia+SPBU+Imam+Bonjol/data=!4m7!3m6!1s0x30313039e7ce5641:0x61c0caba8024e173!8m2!3d3.5695112!4d98.6778634!16s%2Fg%2F11f3qy3gjs!19sChIJQVbO5zkwMTARc-EkgLrKwGE?authuser=0&hl=id&rclk=1
hotel;Glamour Hotel & Spa;;3,8;151;;Tidak;;Jl. H. Adam Malik No.153R, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235;https://www.google.com/maps/place/Glamour+Hotel+%26+Spa/data=!4m10!3m9!1s0x303131fad488286f:0xbec332baa7b603d3!5m2!4m1!1i2!8m2!3d3.6045577!4d98.6683148!16s%2Fg%2F11h4xbw_p_!19sChIJbyiI1PoxMTAR0wO2p7oyw74?authuser=0&hl=id&rclk=1
hotel;Alpha Inn Hotel Medan;;3,8;1135;(061) 4514006;Tidak;;Jl. Gatot Subroto No.148 A, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113;https://www.google.com/maps/place/Alpha+Inn+Hotel+Medan/data=!4m10!3m9!1s0x303131dbad21f827:0x7774d3d5c16be5ca!5m2!4m1!1i2!8m2!3d3.5932135!4d98.6677794!16s%2Fg%2F1vgl5cmr!19sChIJJ_ghrdsxMTARyuVrwdXTdHc?authuser=0&hl=id&rclk=1
klinik;KLINIK PRATAMA RAWAT INAP MEDICA;Klinik Kesehatan;3,8;71;0813-4047-3089;Tidak;;Jl. Jamin Ginting No.194, Padang Bulan, Kec. Medan Baru, Kota Medan, Sumatera Utara 20157;https://www.google.com/maps/place/KLINIK+PRATAMA+RAWAT+INAP+MEDICA/data=!4m7!3m6!1s0x303125fa3fcc0031:0x3043b76fc2547f8!8m2!3d3.5368162!4d98.6505868!16s%2Fg%2F11p16gk73h!19sChIJMQDMP_olMTAR-Ecl_HY7BAM?authuser=0&hl=id&rclk=1
apotek;Apotek Samudra 2;Apotek;3,7;10;(061) 8472654;Tidak;;Jl. Kapten Muslim No.55 B, Helvetia, Kec. Medan Kota, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Apotek+Samudra+2/data=!4m7!3m6!1s0x30312e3bf655cee3:0xdc3a0747dc763cf!8m2!3d3.595556!4d98.644355!16s%2Fg%2F11bc7v4dnw!19sChIJ485V9jsuMTARz2PHfXSgww0?authuser=0&hl=id&rclk=1
apotek;Apotek Haemes;Apotek;3,7;7;(061) 4550569;Tidak;;Jl. Darussalam No.15C, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154;https://www.google.com/maps/place/Apotek+Haemes/data=!4m7!3m6!1s0x30312e2cf49d112d:0x2662cbd5e7993a8c!8m2!3d3.5828134!4d98.6531617!16s%2Fg%2F11b6dlc_tb!19sChIJLRGd9CwuMTARjDqZ59XLYiY?authuser=0&hl=id&rclk=1
apotek;Apotek Kimia Farma Kaban Jahe;Apotek;3,7;3;(0628) 21945;Tidak;;Jl. Selamat Ketaren Blok C / Kav. 1-2 Kaban Jahe, Babura Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 22111;https://www.google.com/maps/place/Apotek+Kimia+Farma+Kaban+Jahe/data=!4m7!3m6!1s0x30312e3385555541:0xf22bd9b1d8fd45c9!8m2!3d3.5837927!4d98.6442469!16s%2Fg%2F11bbrgnnpl!19sChIJQVVVhTMuMTARyUX92LHZK_I?authuser=0&hl=id&rclk=1
minimarket;Palangkaraya Fruit;Toko Swalayan;3,7;148;(061) 4148287;Tidak;;Jl. Palangkaraya No.145 E - J, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212;https://www.google.com/maps/place/Palangkaraya+Fruit/data=!4m7!3m6!1s0x303131b598c75b6b:0x2856863327786ae5!8m2!3d3.5849357!4d98.6823716!16s%2Fg%2F1pzrhlg3x!19sChIJa1vHmLUxMTAR5Wp4JzOGVig?authuser=0&hl=id&rclk=1
hotel;Hotel Huber Medan;;3,7;65;(061) 8221170;Tidak;;Jl. Sei Asahan No.80, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20154;https://www.google.com/maps/place/Hotel+Huber+Medan/data=!4m10!3m9!1s0x30312fd041796ab3:0xfcb197e8cd53e5ef!5m2!4m1!1i2!8m2!3d3.5721847!4d98.6485573!16s%2Fg%2F1pzqbkfd5!19sChIJs2p5QdAvMTAR7-VTzeiXsfw?authuser=0&hl=id&rclk=1
klinik;Klinik Ananda;Klinik Medis;3,7;27;0813-6869-0300;Tidak;;Jl. PWS No.8, Sei Putih Tim. II, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111;https://www.google.com/maps/place/Klinik+Ananda/data=!4m7!3m6!1s0x30312e2ccbc853a1:0x65fc2ac6bc5565f3!8m2!3d3.5913346!4d98.6604475!16s%2Fg%2F1hc8x4wff!19sChIJoVPIyywuMTAR82VVvMYq_GU?authuser=0&hl=id&rclk=1
optik;Optik Teladan;Toko Optik;3,7;51;(061) 7355659;Tidak;;Jl. Sisingamangaraja No.53 C, Teladan Bar., Kec. Medan Kota, Kota Medan, Sumatera Utara 20212;https://www.google.com/maps/place/Optik+Teladan/data=!4m7!3m6!1s0x303130434e1edcb5:0xb6e194dec99d458b!8m2!3d3.5646074!4d98.6925449!16s%2Fg%2F1hm565_ym!19sChIJtdweTkMwMTARi0Wdyd6U4bY?authuser=0&hl=id&rclk=1
optik;Optik Teladan;Toko Optik;3,7;7;0823-7004-8721;Tidak;;HM2X+2F8, Sitirejo III, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20217;https://www.google.com/maps/place/Optik+Teladan/data=!4m7!3m6!1s0x3031307caafed17b:0xfd60e31f1da59525!8m2!3d3.5500336!4d98.698704!16s%2Fg%2F11hb9pnqvc!19sChIJe9H-qnwwMTARJZWlHR_jYP0?authuser=0&hl=id&rclk=1
toko baju;UD. MZ GROSIR PAKAIAN JADI;Toko Pakaian;3,6;9;0821-6604-1002;Tidak;;Jl. Pusat Pasar No.194/193 Lantai 2, Pusat Ps., Kec. Medan Kota, Kota Medan, Sumatera Utara 20212;https://www.google.com/maps/place/UD.+MZ+GROSIR+PAKAIAN+JADI/data=!4m7!3m6!1s0x303131b9dfd8536b:0x893268356f6a916!8m2!3d3.5910974!4d98.6865082!16s%2Fg%2F11ckqhr7f1!19sChIJa1PY37kxMTARFqn2VoMmkwg?authuser=0&hl=id&rclk=1
barbershop;Pangeran Barbershop;Tempat Cukur Rambut;3,6;50;0821-6653-4120;Tidak;;20119, Jl. Darussalam No.3, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20119;https://www.google.com/maps/place/Pangeran+Barbershop/data=!4m7!3m6!1s0x30312e2f40729b25:0x3ee609e8e0cfb7d1!8m2!3d3.5895649!4d98.6533129!16s%2Fg%2F11gcw1vgdp!19sChIJJZtyQC8uMTAR0bfP4OgJ5j4?authuser=0&hl=id&rclk=1
bengkel motor;United Motor;Bengkel Sepeda Motor;3,6;18;0813-6161-5118;Tidak;;Jl. Gatot Subroto. Komp. Tomang Elok Blok:D No.139, Kel:, Simpang Tj., Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/United+Motor/data=!4m7!3m6!1s0x30312e377d6b76c9:0xa2c2300a2a997354!8m2!3d3.5905526!4d98.6413677!16s%2Fg%2F11f3hc4fph!19sChIJyXZrfTcuMTARVHOZKgowwqI?authuser=0&hl=id&rclk=1
bengkel motor;Saudara Jaya Motor;Pusat Suku Cadang Mobil;3,4;30;0812-6081-090;Tidak;;Jl. Setia Budi No.65K, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122;https://www.google.com/maps/place/Saudara+Jaya+Motor/data=!4m7!3m6!1s0x30312fcb79416fcb:0xb02b922e0621144e!8m2!3d3.5788482!4d98.6432916!16s%2Fg%2F11f3gdmww7!19sChIJy29BecsvMTARThQhBi6SK7A?authuser=0&hl=id&rclk=1
toko baju;Ria Busana;Toko Pakaian;3,3;58;(061) 4579574;Tidak;;Depan plaza medan fair, Jl. Gatot Subroto No.199, RW.201, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112;https://www.google.com/maps/place/Ria+Busana/data=!4m7!3m6!1s0x303131d0af323827:0x4ee264da72309bb7!8m2!3d3.5912431!4d98.6639603!16s%2Fg%2F11bw3d66dw!19sChIJJzgyr9AxMTARt5swctpk4k4?authuser=0&hl=id&rclk=1
hotel;NEW DETONGA HOTEL;;3,3;555;(061) 42002231;Tidak;;Jl. Sei Belutu, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20153;https://www.google.com/maps/place/NEW+DETONGA+HOTEL/data=!4m10!3m9!1s0x30312f6a9580fe05:0x1dad24ef2009e4d7!5m2!4m1!1i2!8m2!3d3.575689!4d98.652389!16s%2Fg%2F11m7n6rhzp!19sChIJBf6AlWovMTAR1-QJIO8krR0?authuser=0&hl=id&rclk=1
optik;Optik Thamrin;Toko Optik;3,3;160;;Tidak;;Jl. Gatot Subroto No.mor 149, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111;https://www.google.com/maps/place/Optik+Thamrin/data=!4m7!3m6!1s0x303131beb40b24bf:0xcdd95e33cd2a2a02!8m2!3d3.5919352!4d98.6655639!16s%2Fg%2F11h4g3cnm5!19sChIJvyQLtL4xMTARAioqzTNe2c0?authuser=0&hl=id&rclk=1
klinik;BP. Citra Medika-2;Klinik Medis;3,2;143;(061) 7863134;Tidak;;Jl. Sisingamangaraja No.7, RW.02, Siti Rejo I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20216;https://www.google.com/maps/place/BP.+Citra+Medika-2/data=!4m7!3m6!1s0x30313065b2578303:0xa5b55615099c55be!8m2!3d3.5534619!4d98.6956154!16s%2Fg%2F11b7jtzzp4!19sChIJA4NXsmUwMTARvlWcCRVWtaU?authuser=0&hl=id&rclk=1
apotek;Apotik Iskandar Muda Medan;Apotek;3,1;41;(061) 4562797;Tidak;;Jl. Iskandar Muda No.85-87A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152;https://www.google.com/maps/place/Apotik+Iskandar+Muda+Medan/data=!4m7!3m6!1s0x303131d59c40065f:0x7a369a4557bbcddd!8m2!3d3.5797989!4d98.6612172!16s%2Fg%2F1hc5py_fx!19sChIJXwZAnNUxMTAR3c27V0WaNno?authuser=0&hl=id&rclk=1
bengkel motor;Sinar Agung Motor;Bengkel Sepeda Motor;2,9;37;0852-7731-0310;Tidak;;Jl. Setia Budi No.90 D, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122;https://www.google.com/maps/place/Sinar+Agung+Motor/data=!4m7!3m6!1s0x30312fcbef279279:0xa08d503203eb9c2b!8m2!3d3.5764489!4d98.6425396!16s%2Fg%2F11bc7tvjws!19sChIJeZIn78svMTARK5zrAzJQjaA?authuser=0&hl=id&rclk=1
apotek;Apotek Marthen;Apotek;2,8;4;;Tidak;;HMX3+2C4, simpang, Jl. Ayahanda, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Apotek+Marthen/data=!4m7!3m6!1s0x30312e23c5e58ddd:0xf8f1a1966a1b6172!8m2!3d3.5975125!4d98.653576!16s%2Fg%2F11csbnk4x2!19sChIJ3Y3lxSMuMTARcmEbapah8fg?authuser=0&hl=id&rclk=1
toko baju;URBAN&CO CONCEPT STORE;Toko Pakaian;2,6;18;0887-0847-5579;Tidak;;Jl. Gatot Subroto No.30, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113;https://www.google.com/maps/place/URBAN%26CO+CONCEPT+STORE/data=!4m7!3m6!1s0x303131be55587b71:0x96a98a7fdde41b43!8m2!3d3.59325!4d98.66277!16s%2Fg%2F11sbfg9x47!19sChIJcXtYVb4xMTARQxvk3X-KqZY?authuser=0&hl=id&rclk=1
apotek;Apotik Varia;Apotek;2,6;18;;Tidak;;Jl. Gatot Subroto No.184 C, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Apotik+Varia/data=!4m7!3m6!1s0x30312e287a47bd33:0xc5bf6b0df6f37e54!8m2!3d3.59012!4d98.657931!16s%2Fg%2F1hm1zl8h3!19sChIJM71HeiguMTARVH7z9g1rv8U?authuser=0&hl=id&rclk=1
minimarket;Indomaret | Kota Matsum I - Kota Medan | Laksana No 31;Minimarket;2,6;20;0816-500-580;Tidak;;Jl. Laksana No. 31 A-B, Kota Matsum, Medan Area, Matsum IV City, Medan Area, Medan City, North Sumatra 20215;https://www.google.com/maps/place/Indomaret+%7C+Kota+Matsum+I+-+Kota+Medan+%7C+Laksana+No+31/data=!4m7!3m6!1s0x3031304dc827a975:0x47ab348970924500!8m2!3d3.5787467!4d98.691097!16s%2Fg%2F1pxwf0pxt!19sChIJdaknyE0wMTARAEWScIk0q0c?authuser=0&hl=id&rclk=1
apotek;Apotek Arfen Jaya;Toko Obat;2,3;3;0878-7380-6958;Tidak;;Jl. Sei Ular Baru No.71D, Babura Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20121;https://www.google.com/maps/place/Apotek+Arfen+Jaya/data=!4m7!3m6!1s0x30312f00320c82c5:0x53e5daa27f819297!8m2!3d3.5844996!4d98.6477041!16s%2Fg%2F11xmfdb4k4!19sChIJxYIMMgAvMTARl5KBf6La5VM?authuser=0&hl=id&rclk=1
apotek;apotik Assa'adah;Apotek;1;1;0812-6328-4907;Tidak;;Jl. Gatot Subroto No.90, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/apotik+Assa%27adah/data=!4m7!3m6!1s0x30312fcdf204efd7:0xeaa7517b0b1eaaa1!8m2!3d3.5905452!4d98.6529899!16s%2Fg%2F11rggflb7n!19sChIJ1-8E8s0vMTARoaoeC3tRp-o?authuser=0&hl=id&rclk=1
apotek;Apotek Ria Farma;Apotek;1;1;(061) 76394185;Tidak;;Jl. Ayahanda No.9, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Apotek+Ria+Farma/data=!4m7!3m6!1s0x30312e25c8ea76c1:0x78947a9b03c57b06!8m2!3d3.5915407!4d98.6529981!16s%2Fg%2F1hm2rryn3!19sChIJwXbqyCUuMTARBnvFA5t6lHg?authuser=0&hl=id&rclk=1
toko baju;Toko pakaian Serba 35;Toko Pakaian;;;;Tidak;;HJWV+5V5, Jl. Kapten Muslim, Sei Sikambing C. II, Kec. Medan Helvetia, Kota Medan, Sumatera Utara;https://www.google.com/maps/place/Toko+pakaian+Serba+35/data=!4m7!3m6!1s0x30312fed778d8db1:0x60975b42edf89a13!8m2!3d3.5953829!4d98.6447347!16s%2Fg%2F11kb9ynlh5!19sChIJsY2Nd-0vMTARE5r47UJbl2A?authuser=0&hl=id&rclk=1
apotek;Wira Merdeka Apotek;Apotek;;;(061) 325098;Tidak;;HJRX+9FX, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Wira+Merdeka+Apotek/data=!4m7!3m6!1s0x30312e3aabe4095d:0xba018d7a40abcd57!8m2!3d3.590989!4d98.648742!16s%2Fg%2F1hc40_nnx!19sChIJXQnkqzouMTARV82rQHqNAbo?authuser=0&hl=id&rclk=1
apotek;Apotek Mensana;Apotek;;;;Tidak;;Jl. Gatot Subroto No.105, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114;https://www.google.com/maps/place/Apotek+Mensana/data=!4m7!3m6!1s0x30312e300dafd7e5:0x8e880c5795038056!8m2!3d3.5902263!4d98.6479192!16s%2Fg%2F11jk6kjzp1!19sChIJ5devDTAuMTARVoADlVcMiI4?authuser=0&hl=id&rclk=1
bengkel motor;Bengkel motor Tr service;Bengkel Bongkar Pasang Mesin;;;;Tidak;;Jl. Ayahanda No.49a, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Bengkel+motor+Tr+service/data=!4m7!3m6!1s0x30312f001e450507:0xe4359921da99dd70!8m2!3d3.59527!4d98.653399!16s%2Fg%2F11yjsp_9m3!19sChIJBwVFHgAvMTARcN2Z2iGZNeQ?authuser=0&hl=id&rclk=1
toko oleh-oleh;Pusat Oleh-oleh Medan By AirinShop;Toko Roti;;;0812-1812-1584;Tidak;;Jl. Kruing No.5 8c, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111;https://www.google.com/maps/place/Pusat+Oleh-oleh+Medan+By+AirinShop/data=!4m7!3m6!1s0x303131002b334685:0x5b39d84327b56c4!8m2!3d3.5943015!4d98.6659223!16s%2Fg%2F11yv6prfj0!19sChIJhUYzKwAxMTARxFZ7MoSdswU?authuser=0&hl=id&rclk=1
